timestamp,process_id,worker_id,label,release,batch,metric,value
2025-09-19T11:41:29.192000,62820,2,worker-2,2024-06-20,9,latency,10.873
2025-09-19T11:41:38.025000,62819,1,worker-1,2024-06-19,62,latency,8.946
2025-09-19T11:41:38.704000,62820,2,worker-2,2024-06-20,10,latency,9.513
2025-09-19T11:41:47.786000,62819,1,worker-1,2024-06-19,63,latency,9.761
2025-09-19T11:41:47.809000,62820,2,worker-2,2024-06-20,11,latency,9.105
2025-09-19T11:41:57.114000,62820,2,worker-2,2024-06-20,12,latency,9.305
2025-09-19T11:41:57.240000,62819,1,worker-1,2024-06-19,64,latency,9.453
2025-09-19T11:42:07.007000,62820,2,worker-2,2024-06-20,13,latency,9.893
2025-09-19T11:42:07.180000,62819,1,worker-1,2024-06-19,65,latency,9.940
2025-09-19T11:42:16.729000,62819,1,worker-1,2024-06-19,66,latency,9.549
2025-09-19T11:42:16.842000,62820,2,worker-2,2024-06-20,14,latency,9.834
2025-09-19T11:42:26.172000,62820,2,worker-2,2024-06-20,15,latency,9.330
2025-09-19T11:42:26.283000,62819,1,worker-1,2024-06-19,67,latency,9.554
2025-09-19T11:42:35.458000,62819,1,worker-1,2024-06-19,68,latency,9.175
2025-09-19T11:42:35.990000,62820,2,worker-2,2024-06-20,16,latency,9.817
2025-09-19T11:42:44.848000,62820,2,worker-2,2024-06-20,17,latency,8.858
2025-09-19T11:42:45.935000,62819,1,worker-1,2024-06-19,69,latency,10.476
2025-09-19T11:42:54.960000,62820,2,worker-2,2024-06-20,18,latency,10.111
2025-09-19T11:42:55.569000,62819,1,worker-1,2024-06-19,70,latency,9.633
2025-09-19T11:43:04.115000,62819,1,worker-1,2024-06-19,71,latency,8.546
2025-09-19T11:43:04.844000,62820,2,worker-2,2024-06-20,19,latency,9.884
2025-09-19T11:43:13.801000,62820,2,worker-2,2024-06-20,20,latency,8.956
2025-09-19T11:43:13.876000,62819,1,worker-1,2024-06-19,72,latency,9.761
2025-09-19T11:43:17.097000,62819,1,worker-1,2024-06-19,73,latency,3.221
2025-09-19T11:43:17.098000,62819,1,worker-1,2024-06-19,74,batches,74.000
2025-09-19T11:43:18.120000,62819,1,worker-1,2024-06-19,,max-rss,12.269
2025-09-19T11:43:18.296000,62817,,coordinator,,,max-rss,0.718
2025-09-19T11:43:23.110000,62820,2,worker-2,2024-06-20,21,latency,9.309
2025-09-19T11:43:33.239000,62820,2,worker-2,2024-06-20,22,latency,10.129
2025-09-19T11:43:35.071000,62819,1,worker-1,2024-06-21,0,latency,10.518
2025-09-19T11:43:43.948000,62820,2,worker-2,2024-06-20,23,latency,10.708
2025-09-19T11:43:45.582000,62819,1,worker-1,2024-06-21,1,latency,10.511
2025-09-19T11:43:54.288000,62820,2,worker-2,2024-06-20,24,latency,10.340
2025-09-19T11:43:55.379000,62819,1,worker-1,2024-06-21,2,latency,9.796
2025-09-19T11:44:04.995000,62819,1,worker-1,2024-06-21,3,latency,9.616
2025-09-19T11:44:05.132000,62820,2,worker-2,2024-06-20,25,latency,10.844
2025-09-19T11:44:14.051000,62819,1,worker-1,2024-06-21,4,latency,9.056
2025-09-19T11:44:15.337000,62820,2,worker-2,2024-06-20,26,latency,10.205
2025-09-19T11:44:23.926000,62819,1,worker-1,2024-06-21,5,latency,9.875
2025-09-19T11:44:25.616000,62820,2,worker-2,2024-06-20,27,latency,10.279
2025-09-19T11:44:33.852000,62819,1,worker-1,2024-06-21,6,latency,9.926
2025-09-19T11:44:35.325000,62820,2,worker-2,2024-06-20,28,latency,9.709
2025-09-19T11:44:43.150000,62819,1,worker-1,2024-06-21,7,latency,9.297
2025-09-19T11:44:45.199000,62820,2,worker-2,2024-06-20,29,latency,9.874
2025-09-19T11:44:52.424000,62819,1,worker-1,2024-06-21,8,latency,9.274
2025-09-19T11:44:55.385000,62820,2,worker-2,2024-06-20,30,latency,10.186
2025-09-19T11:45:02.062000,62819,1,worker-1,2024-06-21,9,latency,9.637
2025-09-19T11:45:05.592000,62820,2,worker-2,2024-06-20,31,latency,10.206
2025-09-19T11:45:11.316000,62819,1,worker-1,2024-06-21,10,latency,9.254
2025-09-19T11:45:16.468000,62820,2,worker-2,2024-06-20,32,latency,10.876
2025-09-19T11:45:20.286000,62819,1,worker-1,2024-06-21,11,latency,8.969
2025-09-19T11:45:26.747000,62820,2,worker-2,2024-06-20,33,latency,10.279
2025-09-19T11:45:29.602000,62819,1,worker-1,2024-06-21,12,latency,9.316
2025-09-19T11:45:37.515000,62820,2,worker-2,2024-06-20,34,latency,10.767
2025-09-19T11:45:39.114000,62819,1,worker-1,2024-06-21,13,latency,9.512
2025-09-19T11:45:48.224000,62820,2,worker-2,2024-06-20,35,latency,10.709
2025-09-19T11:45:48.952000,62819,1,worker-1,2024-06-21,14,latency,9.837
2025-09-19T11:45:57.973000,62819,1,worker-1,2024-06-21,15,latency,9.021
2025-09-19T11:45:58.881000,62820,2,worker-2,2024-06-20,36,latency,10.657
2025-09-19T11:46:08.532000,62820,2,worker-2,2024-06-20,37,latency,9.651
2025-09-19T11:46:08.647000,62819,1,worker-1,2024-06-21,16,latency,10.674
2025-09-19T11:46:17.689000,62820,2,worker-2,2024-06-20,38,latency,9.157
2025-09-19T11:46:18.931000,62819,1,worker-1,2024-06-21,17,latency,10.284
2025-09-19T11:46:27.458000,62820,2,worker-2,2024-06-20,39,latency,9.769
2025-09-19T11:46:29.124000,62819,1,worker-1,2024-06-21,18,latency,10.193
2025-09-19T11:46:36.876000,62820,2,worker-2,2024-06-20,40,latency,9.418
2025-09-19T11:46:39.881000,62819,1,worker-1,2024-06-21,19,latency,10.757
2025-09-19T11:46:46.112000,62820,2,worker-2,2024-06-20,41,latency,9.236
2025-09-19T11:46:51.464000,62819,1,worker-1,2024-06-21,20,latency,11.582
2025-09-19T11:46:55.227000,62820,2,worker-2,2024-06-20,42,latency,9.115
2025-09-19T11:47:02.751000,62819,1,worker-1,2024-06-21,21,latency,11.287
2025-09-19T11:47:04.829000,62820,2,worker-2,2024-06-20,43,latency,9.601
2025-09-19T11:47:13.383000,62819,1,worker-1,2024-06-21,22,latency,10.631
2025-09-19T11:47:14.508000,62820,2,worker-2,2024-06-20,44,latency,9.679
2025-09-19T11:47:23.913000,62819,1,worker-1,2024-06-21,23,latency,10.530
2025-09-19T11:47:24.053000,62820,2,worker-2,2024-06-20,45,latency,9.545
2025-09-19T11:47:33.783000,62820,2,worker-2,2024-06-20,46,latency,9.730
2025-09-19T11:47:34.218000,62819,1,worker-1,2024-06-21,24,latency,10.306
2025-09-19T11:47:43.688000,62820,2,worker-2,2024-06-20,47,latency,9.904
2025-09-19T11:47:44.411000,62819,1,worker-1,2024-06-21,25,latency,10.192
2025-09-19T11:47:54.712000,62819,1,worker-1,2024-06-21,26,latency,10.301
2025-09-19T11:47:54.787000,62820,2,worker-2,2024-06-20,48,latency,11.099
2025-09-19T11:48:05.342000,62819,1,worker-1,2024-06-21,27,latency,10.630
2025-09-19T11:48:05.670000,62820,2,worker-2,2024-06-20,49,latency,10.883
2025-09-19T11:48:15.948000,62819,1,worker-1,2024-06-21,28,latency,10.605
2025-09-19T11:48:16.118000,62820,2,worker-2,2024-06-20,50,latency,10.448
2025-09-19T11:48:20.134000,62820,2,worker-2,2024-06-20,51,latency,4.016
2025-09-19T11:48:20.134000,62820,2,worker-2,2024-06-20,52,batches,52.000
2025-09-19T11:48:21.143000,62820,2,worker-2,2024-06-20,,max-rss,12.341
2025-09-19T11:48:21.190000,62817,,coordinator,,,max-rss,0.718
2025-09-19T11:48:25.767000,62819,1,worker-1,2024-06-21,29,latency,9.818
2025-09-19T11:48:36.101000,62819,1,worker-1,2024-06-21,30,latency,10.334
2025-09-19T11:48:36.316000,62820,2,worker-2,2024-06-22,0,latency,8.762
2025-09-19T11:48:45.718000,62820,2,worker-2,2024-06-22,1,latency,9.402
2025-09-19T11:48:46.145000,62819,1,worker-1,2024-06-21,31,latency,10.043
2025-09-19T11:48:55.236000,62820,2,worker-2,2024-06-22,2,latency,9.517
2025-09-19T11:48:56.410000,62819,1,worker-1,2024-06-21,32,latency,10.266
2025-09-19T11:49:05.234000,62820,2,worker-2,2024-06-22,3,latency,9.998
2025-09-19T11:49:06.747000,62819,1,worker-1,2024-06-21,33,latency,10.337
2025-09-19T11:49:14.315000,62820,2,worker-2,2024-06-22,4,latency,9.081
2025-09-19T11:49:16.275000,62819,1,worker-1,2024-06-21,34,latency,9.528
2025-09-19T11:49:23.907000,62820,2,worker-2,2024-06-22,5,latency,9.591
2025-09-19T11:49:26.417000,62819,1,worker-1,2024-06-21,35,latency,10.141
2025-09-19T11:49:33.043000,62820,2,worker-2,2024-06-22,6,latency,9.136
2025-09-19T11:49:36.983000,62819,1,worker-1,2024-06-21,36,latency,10.566
2025-09-19T11:49:43.314000,62820,2,worker-2,2024-06-22,7,latency,10.271
2025-09-19T11:49:47.051000,62819,1,worker-1,2024-06-21,37,latency,10.068
2025-09-19T11:49:53.304000,62820,2,worker-2,2024-06-22,8,latency,9.990
2025-09-19T11:49:56.727000,62819,1,worker-1,2024-06-21,38,latency,9.675
2025-09-19T11:50:03.026000,62820,2,worker-2,2024-06-22,9,latency,9.722
2025-09-19T11:50:06.808000,62819,1,worker-1,2024-06-21,39,latency,10.081
2025-09-19T11:50:13.005000,62820,2,worker-2,2024-06-22,10,latency,9.978
2025-09-19T11:50:16.161000,62819,1,worker-1,2024-06-21,40,latency,9.352
2025-09-19T11:50:22.242000,62820,2,worker-2,2024-06-22,11,latency,9.237
2025-09-19T11:50:26.248000,62819,1,worker-1,2024-06-21,41,latency,10.087
2025-09-19T11:50:31.995000,62820,2,worker-2,2024-06-22,12,latency,9.753
2025-09-19T11:50:36.337000,62819,1,worker-1,2024-06-21,42,latency,10.089
2025-09-19T11:50:41.577000,62820,2,worker-2,2024-06-22,13,latency,9.582
2025-09-19T11:50:45.774000,62819,1,worker-1,2024-06-21,43,latency,9.436
2025-09-19T11:50:50.334000,62820,2,worker-2,2024-06-22,14,latency,8.757
2025-09-19T11:50:55.173000,62819,1,worker-1,2024-06-21,44,latency,9.399
2025-09-19T11:50:59.654000,62820,2,worker-2,2024-06-22,15,latency,9.320
2025-09-19T11:51:05.440000,62819,1,worker-1,2024-06-21,45,latency,10.266
2025-09-19T11:51:09.583000,62820,2,worker-2,2024-06-22,16,latency,9.929
2025-09-19T11:51:16.246000,62819,1,worker-1,2024-06-21,46,latency,10.806
2025-09-19T11:51:18.715000,62820,2,worker-2,2024-06-22,17,latency,9.131
2025-09-19T11:51:26.689000,62819,1,worker-1,2024-06-21,47,latency,10.442
2025-09-19T11:51:28.802000,62820,2,worker-2,2024-06-22,18,latency,10.087
2025-09-19T11:51:35.863000,62819,1,worker-1,2024-06-21,48,latency,9.174
2025-09-19T11:51:39.971000,62820,2,worker-2,2024-06-22,19,latency,11.169
2025-09-19T11:51:42.757000,62819,1,worker-1,2024-06-21,49,latency,6.893
2025-09-19T11:51:42.757000,62819,1,worker-1,2024-06-21,50,batches,50.000
2025-09-19T11:51:43.605000,62819,1,worker-1,2024-06-21,,max-rss,12.269
2025-09-19T11:51:43.654000,62817,,coordinator,,,max-rss,0.718
2025-09-19T11:51:49.969000,62820,2,worker-2,2024-06-22,20,latency,9.998
2025-09-19T11:51:59.385000,62820,2,worker-2,2024-06-22,21,latency,9.416
2025-09-19T11:52:01.196000,62819,1,worker-1,2024-06-23,0,latency,9.766
2025-09-19T11:52:09.302000,62820,2,worker-2,2024-06-22,22,latency,9.917
2025-09-19T11:52:10.514000,62819,1,worker-1,2024-06-23,1,latency,9.317
2025-09-19T11:52:19.365000,62820,2,worker-2,2024-06-22,23,latency,10.062
2025-09-19T11:52:20.109000,62819,1,worker-1,2024-06-23,2,latency,9.595
2025-09-19T11:52:29.046000,62819,1,worker-1,2024-06-23,3,latency,8.937
2025-09-19T11:52:29.418000,62820,2,worker-2,2024-06-22,24,latency,10.053
2025-09-19T11:52:38.273000,62819,1,worker-1,2024-06-23,4,latency,9.226
2025-09-19T11:52:38.844000,62820,2,worker-2,2024-06-22,25,latency,9.425
2025-09-19T11:52:47.061000,62819,1,worker-1,2024-06-23,5,latency,8.788
2025-09-19T11:52:48.054000,62820,2,worker-2,2024-06-22,26,latency,9.210
2025-09-19T11:52:56.286000,62819,1,worker-1,2024-06-23,6,latency,9.225
2025-09-19T11:52:57.534000,62820,2,worker-2,2024-06-22,27,latency,9.481
2025-09-19T11:53:05.103000,62819,1,worker-1,2024-06-23,7,latency,8.816
2025-09-19T11:53:07.474000,62820,2,worker-2,2024-06-22,28,latency,9.939
2025-09-19T11:53:14.256000,62819,1,worker-1,2024-06-23,8,latency,9.154
2025-09-19T11:53:17.057000,62820,2,worker-2,2024-06-22,29,latency,9.583
2025-09-19T11:53:23.778000,62819,1,worker-1,2024-06-23,9,latency,9.521
2025-09-19T11:53:26.764000,62820,2,worker-2,2024-06-22,30,latency,9.707
2025-09-19T11:53:33.910000,62819,1,worker-1,2024-06-23,10,latency,10.132
2025-09-19T11:53:36.974000,62820,2,worker-2,2024-06-22,31,latency,10.210
2025-09-19T11:53:43.111000,62819,1,worker-1,2024-06-23,11,latency,9.200
2025-09-19T11:53:47.053000,62820,2,worker-2,2024-06-22,32,latency,10.078
2025-09-19T11:53:51.895000,62819,1,worker-1,2024-06-23,12,latency,8.784
2025-09-19T11:53:57.172000,62820,2,worker-2,2024-06-22,33,latency,10.119
2025-09-19T11:54:00.346000,62819,1,worker-1,2024-06-23,13,latency,8.451
2025-09-19T11:54:07.369000,62820,2,worker-2,2024-06-22,34,latency,10.197
2025-09-19T11:54:10.253000,62819,1,worker-1,2024-06-23,14,latency,9.907
2025-09-19T11:54:18.172000,62820,2,worker-2,2024-06-22,35,latency,10.802
2025-09-19T11:54:19.562000,62819,1,worker-1,2024-06-23,15,latency,9.309
2025-09-19T11:54:28.507000,62819,1,worker-1,2024-06-23,16,latency,8.945
2025-09-19T11:54:28.547000,62820,2,worker-2,2024-06-22,36,latency,10.375
2025-09-19T11:54:37.799000,62819,1,worker-1,2024-06-23,17,latency,9.291
2025-09-19T11:54:38.274000,62820,2,worker-2,2024-06-22,37,latency,9.727
2025-09-19T11:54:46.556000,62819,1,worker-1,2024-06-23,18,latency,8.758
2025-09-19T11:54:47.739000,62820,2,worker-2,2024-06-22,38,latency,9.465
2025-09-19T11:54:56.056000,62819,1,worker-1,2024-06-23,19,latency,9.500
2025-09-19T11:54:57.189000,62820,2,worker-2,2024-06-22,39,latency,9.450
2025-09-19T11:55:05.401000,62819,1,worker-1,2024-06-23,20,latency,9.344
2025-09-19T11:55:06.452000,62820,2,worker-2,2024-06-22,40,latency,9.263
2025-09-19T11:55:14.390000,62819,1,worker-1,2024-06-23,21,latency,8.989
2025-09-19T11:55:15.324000,62820,2,worker-2,2024-06-22,41,latency,8.872
2025-09-19T11:55:23.847000,62819,1,worker-1,2024-06-23,22,latency,9.456
2025-09-19T11:55:24.264000,62820,2,worker-2,2024-06-22,42,latency,8.940
2025-09-19T11:55:33.344000,62820,2,worker-2,2024-06-22,43,latency,9.080
2025-09-19T11:55:33.565000,62819,1,worker-1,2024-06-23,23,latency,9.718
2025-09-19T11:55:42.287000,62820,2,worker-2,2024-06-22,44,latency,8.943
2025-09-19T11:55:43.304000,62819,1,worker-1,2024-06-23,24,latency,9.739
2025-09-19T11:55:51.826000,62820,2,worker-2,2024-06-22,45,latency,9.539
2025-09-19T11:55:52.675000,62819,1,worker-1,2024-06-23,25,latency,9.371
2025-09-19T11:56:01.112000,62820,2,worker-2,2024-06-22,46,latency,9.286
2025-09-19T11:56:03.106000,62819,1,worker-1,2024-06-23,26,latency,10.431
2025-09-19T11:56:10.768000,62820,2,worker-2,2024-06-22,47,latency,9.656
2025-09-19T11:56:13.454000,62819,1,worker-1,2024-06-23,27,latency,10.348
2025-09-19T11:56:20.031000,62820,2,worker-2,2024-06-22,48,latency,9.263
2025-09-19T11:56:22.919000,62819,1,worker-1,2024-06-23,28,latency,9.465
2025-09-19T11:56:29.385000,62820,2,worker-2,2024-06-22,49,latency,9.353
2025-09-19T11:56:33.390000,62819,1,worker-1,2024-06-23,29,latency,10.471
2025-09-19T11:56:38.684000,62820,2,worker-2,2024-06-22,50,latency,9.299
2025-09-19T11:56:42.983000,62819,1,worker-1,2024-06-23,30,latency,9.593
2025-09-19T11:56:48.949000,62820,2,worker-2,2024-06-22,51,latency,10.265
2025-09-19T11:56:52.922000,62819,1,worker-1,2024-06-23,31,latency,9.939
2025-09-19T11:56:58.931000,62820,2,worker-2,2024-06-22,52,latency,9.982
2025-09-19T11:57:02.667000,62819,1,worker-1,2024-06-23,32,latency,9.744
2025-09-19T11:57:09.181000,62820,2,worker-2,2024-06-22,53,latency,10.250
2025-09-19T11:57:12.535000,62819,1,worker-1,2024-06-23,33,latency,9.868
2025-09-19T11:57:18.058000,62820,2,worker-2,2024-06-22,54,latency,8.877
2025-09-19T11:57:22.450000,62819,1,worker-1,2024-06-23,34,latency,9.915
2025-09-19T11:57:26.841000,62820,2,worker-2,2024-06-22,55,latency,8.783
2025-09-19T11:57:29.568000,62820,2,worker-2,2024-06-22,56,latency,2.727
2025-09-19T11:57:29.568000,62820,2,worker-2,2024-06-22,57,batches,57.000
2025-09-19T11:57:30.237000,62820,2,worker-2,2024-06-22,,max-rss,12.355
2025-09-19T11:57:30.275000,62817,,coordinator,,,max-rss,0.718
2025-09-19T11:57:32.354000,62819,1,worker-1,2024-06-23,35,latency,9.904
2025-09-19T11:57:40.231000,62819,1,worker-1,2024-06-23,36,latency,7.877
2025-09-19T11:57:47.223000,62820,2,worker-2,2024-06-24,0,latency,8.968
2025-09-19T11:57:50.224000,62819,1,worker-1,2024-06-23,37,latency,9.993
2025-09-19T11:57:57.042000,62820,2,worker-2,2024-06-24,1,latency,9.818
2025-09-19T11:58:00.402000,62819,1,worker-1,2024-06-23,38,latency,10.178
2025-09-19T11:58:05.697000,62820,2,worker-2,2024-06-24,2,latency,8.655
2025-09-19T11:58:10.371000,62819,1,worker-1,2024-06-23,39,latency,9.968
2025-09-19T11:58:14.628000,62820,2,worker-2,2024-06-24,3,latency,8.931
2025-09-19T11:58:21.092000,62819,1,worker-1,2024-06-23,40,latency,10.721
2025-09-19T11:58:24.648000,62820,2,worker-2,2024-06-24,4,latency,10.020
2025-09-19T11:58:31.693000,62819,1,worker-1,2024-06-23,41,latency,10.601
2025-09-19T11:58:34.298000,62820,2,worker-2,2024-06-24,5,latency,9.650
2025-09-19T11:58:41.465000,62819,1,worker-1,2024-06-23,42,latency,9.771
2025-09-19T11:58:43.722000,62820,2,worker-2,2024-06-24,6,latency,9.424
2025-09-19T11:58:51.999000,62819,1,worker-1,2024-06-23,43,latency,10.534
2025-09-19T11:58:53.961000,62820,2,worker-2,2024-06-24,7,latency,10.239
2025-09-19T11:59:02.081000,62819,1,worker-1,2024-06-23,44,latency,10.082
2025-09-19T11:59:03.482000,62820,2,worker-2,2024-06-24,8,latency,9.520
2025-09-19T11:59:11.995000,62819,1,worker-1,2024-06-23,45,latency,9.914
2025-09-19T11:59:12.688000,62820,2,worker-2,2024-06-24,9,latency,9.205
2025-09-19T11:59:22.077000,62819,1,worker-1,2024-06-23,46,latency,10.080
2025-09-19T11:59:22.350000,62820,2,worker-2,2024-06-24,10,latency,9.662
2025-09-19T11:59:31.879000,62819,1,worker-1,2024-06-23,47,latency,9.801
2025-09-19T11:59:32.007000,62820,2,worker-2,2024-06-24,11,latency,9.657
2025-09-19T11:59:41.004000,62820,2,worker-2,2024-06-24,12,latency,8.997
2025-09-19T11:59:41.117000,62819,1,worker-1,2024-06-23,48,latency,9.238
2025-09-19T11:59:50.050000,62819,1,worker-1,2024-06-23,49,latency,8.932
2025-09-19T11:59:50.616000,62820,2,worker-2,2024-06-24,13,latency,9.612
2025-09-19T11:59:59.187000,62820,2,worker-2,2024-06-24,14,latency,8.571
2025-09-19T11:59:59.641000,62819,1,worker-1,2024-06-23,50,latency,9.591
2025-09-19T12:00:08.047000,62820,2,worker-2,2024-06-24,15,latency,8.860
2025-09-19T12:00:08.741000,62819,1,worker-1,2024-06-23,51,latency,9.099
2025-09-19T12:00:17.768000,62820,2,worker-2,2024-06-24,16,latency,9.720
2025-09-19T12:00:18.306000,62819,1,worker-1,2024-06-23,52,latency,9.566
2025-09-19T12:00:27.573000,62820,2,worker-2,2024-06-24,17,latency,9.805
2025-09-19T12:00:27.654000,62819,1,worker-1,2024-06-23,53,latency,9.347
2025-09-19T12:00:37.244000,62819,1,worker-1,2024-06-23,54,latency,9.590
2025-09-19T12:00:37.446000,62820,2,worker-2,2024-06-24,18,latency,9.872
2025-09-19T12:00:46.479000,62819,1,worker-1,2024-06-23,55,latency,9.234
2025-09-19T12:00:46.734000,62820,2,worker-2,2024-06-24,19,latency,9.288
2025-09-19T12:00:55.878000,62820,2,worker-2,2024-06-24,20,latency,9.144
2025-09-19T12:00:55.897000,62819,1,worker-1,2024-06-23,56,latency,9.417
2025-09-19T12:01:05.255000,62819,1,worker-1,2024-06-23,57,latency,9.358
2025-09-19T12:01:05.442000,62820,2,worker-2,2024-06-24,21,latency,9.563
2025-09-19T12:01:14.358000,62819,1,worker-1,2024-06-23,58,latency,9.102
2025-09-19T12:01:14.541000,62820,2,worker-2,2024-06-24,22,latency,9.099
2025-09-19T12:01:23.410000,62820,2,worker-2,2024-06-24,23,latency,8.869
2025-09-19T12:01:23.953000,62819,1,worker-1,2024-06-23,59,latency,9.594
2025-09-19T12:01:32.795000,62820,2,worker-2,2024-06-24,24,latency,9.385
2025-09-19T12:01:33.531000,62819,1,worker-1,2024-06-23,60,latency,9.579
2025-09-19T12:01:42.945000,62820,2,worker-2,2024-06-24,25,latency,10.149
2025-09-19T12:01:43.414000,62819,1,worker-1,2024-06-23,61,latency,9.882
2025-09-19T12:01:52.367000,62820,2,worker-2,2024-06-24,26,latency,9.422
2025-09-19T12:01:53.262000,62819,1,worker-1,2024-06-23,62,latency,9.848
2025-09-19T12:02:01.749000,62820,2,worker-2,2024-06-24,27,latency,9.381
2025-09-19T12:02:02.850000,62819,1,worker-1,2024-06-23,63,latency,9.587
2025-09-19T12:02:11.438000,62819,1,worker-1,2024-06-23,64,latency,8.589
2025-09-19T12:02:12.752000,62820,2,worker-2,2024-06-24,28,latency,11.003
2025-09-19T12:02:20.088000,62819,1,worker-1,2024-06-23,65,latency,8.649
2025-09-19T12:02:20.088000,62819,1,worker-1,2024-06-23,66,batches,66.000
2025-09-19T12:02:20.849000,62819,1,worker-1,2024-06-23,,max-rss,12.269
2025-09-19T12:02:20.902000,62817,,coordinator,,,max-rss,0.718
2025-09-19T12:02:23.477000,62820,2,worker-2,2024-06-24,29,latency,10.725
2025-09-19T12:02:31.845000,62820,2,worker-2,2024-06-24,30,latency,8.367
2025-09-19T12:02:38.626000,62819,1,worker-1,2024-06-25,0,latency,9.203
2025-09-19T12:02:42.090000,62820,2,worker-2,2024-06-24,31,latency,10.245
2025-09-19T12:02:47.658000,62819,1,worker-1,2024-06-25,1,latency,9.031
2025-09-19T12:02:51.819000,62820,2,worker-2,2024-06-24,32,latency,9.729
2025-09-19T12:02:57.325000,62819,1,worker-1,2024-06-25,2,latency,9.667
2025-09-19T12:03:02.585000,62820,2,worker-2,2024-06-24,33,latency,10.765
2025-09-19T12:03:06.177000,62819,1,worker-1,2024-06-25,3,latency,8.852
2025-09-19T12:03:12.202000,62820,2,worker-2,2024-06-24,34,latency,9.617
2025-09-19T12:03:15.650000,62819,1,worker-1,2024-06-25,4,latency,9.472
2025-09-19T12:03:22.223000,62820,2,worker-2,2024-06-24,35,latency,10.021
2025-09-19T12:03:25.157000,62819,1,worker-1,2024-06-25,5,latency,9.507
2025-09-19T12:03:32.412000,62820,2,worker-2,2024-06-24,36,latency,10.189
2025-09-19T12:03:34.539000,62819,1,worker-1,2024-06-25,6,latency,9.382
2025-09-19T12:03:42.202000,62820,2,worker-2,2024-06-24,37,latency,9.790
2025-09-19T12:03:44.099000,62819,1,worker-1,2024-06-25,7,latency,9.560
2025-09-19T12:03:52.219000,62820,2,worker-2,2024-06-24,38,latency,10.017
2025-09-19T12:03:53.558000,62819,1,worker-1,2024-06-25,8,latency,9.459
2025-09-19T12:04:02.042000,62820,2,worker-2,2024-06-24,39,latency,9.822
2025-09-19T12:04:02.566000,62819,1,worker-1,2024-06-25,9,latency,9.008
